image_name,mask_type,wsmse_tag,swhdc_tag,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim08,full,0,1,0.00802,28.95795554968164,0.08821570873260498,46250.4375,28.904634757522757,0.08913420140743256,46731.9921875,0.017425537109375,9136.0,0.0076999664306640625,4037.0,0.008901596069335938,4667.0,0.0,0,0.10655973851680756,55867.9921875,1000,1000
othim09,full,0,1,0.00802,28.894107145615536,0.10083223134279251,52865.12890625,28.864796350990105,0.10167045891284943,53304.6015625,0.017862319946289062,9365.0,0.0076618194580078125,4017.0,0.009233474731445312,4841.0,0.0,0,0.11953277885913849,62669.6015625,1000,1000
othim10,full,0,1,0.00802,28.069203409597947,0.10085957497358322,52879.46484375,28.009344262035672,0.10110347718000412,53007.33984375,0.017505645751953125,9178.0,0.00873565673828125,4580.0,0.0076503753662109375,4011.0,0.0,0,0.11860912293195724,62185.33984375,1000,1000
othim11,full,0,1,0.00802,27.515537054853397,0.10562615096569061,55378.5234375,27.490172717413728,0.10610373318195343,55628.9140625,0.015760421752929688,8263.0,0.00737762451171875,3868.0,0.0074100494384765625,3885.0,0.0,0,0.12186415493488312,63891.9140625,1000,1000
othim12,full,0,1,0.00802,27.252283549239962,0.10798636078834534,56615.953125,27.215274479394093,0.10851900279521942,56895.2109375,0.017530441284179688,9191.0,0.007740020751953125,4058.0,0.008916854858398438,4675.0,0.0,0,0.1260494440793991,66086.2109375,1000,1000
othim13,full,0,1,0.00802,28.690320872298994,0.09195360541343689,48210.171875,28.669024871672985,0.0929633304476738,48739.55859375,0.018693923950195312,9801.0,0.0077190399169921875,4047.0,0.010129928588867188,5311.0,0.0,0,0.11165725439786911,58540.55859375,1000,1000
othim14,full,0,1,0.00802,28.833368117219397,0.09480421245098114,49704.7109375,28.817176850637697,0.09550800174474716,50073.69921875,0.018798828125,9856.0,0.00749969482421875,3932.0,0.01045989990234375,5484.0,0.0,0,0.11430682986974716,59929.69921875,1000,1000
othim15,full,0,1,0.00802,28.72357258367299,0.1041644811630249,54612.1875,28.697119570567622,0.10624060779809952,55700.67578125,0.016542434692382812,8673.0,0.0065021514892578125,3409.0,0.009187698364257812,4817.0,0.0,0,0.12278304249048233,64373.67578125,1000,1000
othim16,full,0,1,0.00802,29.148652237729493,0.08636567741632462,45280.48828125,29.12827221813792,0.08667699992656708,45443.7109375,0.018678665161132812,9793.0,0.0077266693115234375,4051.0,0.010232925415039062,5365.0,0.0,0,0.10535566508769989,55236.7109375,1000,1000
othim17,full,0,1,0.00802,29.190573578254458,0.08715309947729111,45693.32421875,29.15519675891204,0.08843252062797546,46364.109375,0.0178680419921875,9368.0,0.006740570068359375,3534.0,0.010400772094726562,5453.0,0.0,0,0.10630056262016296,55732.109375,1000,1000
othim18,full,0,1,0.00802,29.10389197851282,0.08823356032371521,46259.796875,29.072959694798584,0.0885501429438591,46425.77734375,0.018474578857421875,9686.0,0.007595062255859375,3982.0,0.010129928588867188,5311.0,0.0,0,0.10702472180128098,56111.77734375,1000,1000
othim19,full,0,1,0.00802,25.94140153750206,0.19634971022605896,102943.796875,25.921680943914335,0.19655250012874603,103050.1171875,0.0183868408203125,9640.0,0.008737564086914062,4581.0,0.008922576904296875,4678.0,0.0,0,0.21493934094905853,112690.1171875,1000,1000
othim20,full,0,1,0.00802,25.709892297311015,0.19817742705345154,103902.046875,25.694000161500227,0.1984790712594986,104060.1953125,0.017246246337890625,9042.0,0.0075206756591796875,3943.0,0.008855819702148438,4643.0,0.0,0,0.21572531759738922,113102.1953125,1000,1000
othim21,full,0,1,0.00802,25.651134406179306,0.20152032375335693,105654.6875,25.64246504764453,0.20278358459472656,106317.0,0.01766204833984375,9260.0,0.0076274871826171875,3999.0,0.0089111328125,4672.0,0.0,0,0.2204456329345703,115577.0,1000,1000
othim22,full,0,1,0.00802,28.334889039117485,0.11273732036352158,59106.82421875,28.271557674482185,0.11356418579816818,59540.33984375,0.017591476440429688,9223.0,0.0076961517333984375,4035.0,0.008913040161132812,4673.0,0.0,0,0.13115566223859787,68763.33984375,1000,1000
othim23,full,0,1,0.00802,28.173563886577472,0.11774953454732895,61734.66796875,28.147937292327196,0.11846169829368591,62108.046875,0.017942428588867188,9407.0,0.0077419281005859375,4059.0,0.009317398071289062,4885.0,0.0,0,0.1364041268825531,71515.046875,1000,1000
othim24,full,0,1,0.00802,27.06897121986474,0.14101040363311768,73930.0625,27.052932492026727,0.14240530133247375,74661.390625,0.018785476684570312,9849.0,0.0075016021728515625,3933.0,0.0104217529296875,5464.0,0.0,0,0.16119077801704407,84510.390625,1000,1000
othim25,full,0,1,0.00802,25.133010097618207,0.2242528200149536,117573.0625,25.12867868076204,0.2253166139125824,118130.796875,0.018800735473632812,9857.0,0.0076904296875,4032.0,0.01025390625,5376.0,0.0,0,0.2441173493862152,127987.796875,1000,1000
othim26,full,0,1,0.00802,25.169417309504784,0.21467991173267365,112554.1015625,25.164483640124118,0.21518805623054504,112820.515625,0.0184478759765625,9672.0,0.00772857666015625,4052.0,0.009868621826171875,5174.0,0.0,0,0.23363593220710754,122492.515625,1000,1000
othim27,full,0,1,0.00802,25.77150775646679,0.17544972896575928,91986.1875,25.75852213662939,0.1760050356388092,92277.328125,0.0188140869140625,9864.0,0.007598876953125,3984.0,0.0103607177734375,5432.0,0.0,0,0.1948191225528717,102141.328125,1000,1000
othim28,full,0,1,0.00802,25.884411535767097,0.15536057949066162,81453.6875,25.877179973153517,0.15569978952407837,81631.53125,0.018571853637695312,9737.0,0.0076656341552734375,4019.0,0.0101776123046875,5336.0,0.0,0,0.17427164316177368,91368.53125,1000,1000
